id_listing_anon,dim_room_type,dim_person_capacity,dim_bathrooms,dim_total_reviews
8f84605a-3589-4e0b-a53c-ace83bede52c,Private room,2,1.0,7
8f8c4db1-1a7c-42e6-b23d-fbdd45be0599,Entire home/apt,6,1.5,55
8f8c8545-795f-4bb3-9d00-f6d12873c302,Entire home/apt,6,2.0,120
8f8f8d14-29bc-4e74-b45b-a2f17e7d0e4a,Entire home/apt,5,1.0,25
8fa5ca10-61eb-4a02-862d-ee7eedcf112a,Entire home/apt,2,1.0,4
8facf6c5-b41b-4364-990c-1f083c3fd5ae,Private room,6,,0
8fc232eb-cb94-407f-89a8-f196947f635b,Private room,1,1.0,40
8fdcbc64-c99b-4110-a875-4875b282836d,Private room,2,1.0,22
8fdeab1b-783b-436f-819a-295138ed3d1b,Entire home/apt,2,1.0,2
8fe0bec4-34d1-4267-b739-3ad519094b3f,Entire home/apt,4,1.0,2
8fec3653-0d4a-43ba-a0de-dc261fcda542,Entire home/apt,2,0.5,0
90100a57-90ee-461f-a61e-10999d6dbc8b,Entire home/apt,2,1.0,1
9017e3d5-6935-4b1c-8f0c-799933712945,Entire home/apt,3,1.0,0
904496a8-9dad-4282-a523-849df72f9004,Entire home/apt,2,,24
906a0214-39ea-43b4-898a-6a9e61f6e5e0,Entire home/apt,4,1.0,0
9077c0f7-0513-4a97-86ce-aed16a5ac262,Entire home/apt,4,1.0,1
9078a560-c89f-43c8-aba7-0eb2d3b41949,Entire home/apt,6,1.0,12
90985cef-8a21-4523-9381-18cebe0157fa,Private room,2,1.0,7
909ee4cb-1a0a-4574-9e06-4a11be33e26a,Entire home/apt,2,1.0,1
90a0ba3d-237c-48e8-b234-95f6ce29cf82,Private room,2,1.0,49
90a853cb-5e59-4fa4-ade8-8419aebef6bb,Private room,1,,0
90aa95f9-2f8e-47ba-8095-10d0d055b780,Private room,2,1.0,41
90ad38c4-eeee-4d8d-a168-0a497c160bd1,Entire home/apt,4,1.0,8
90b301ee-6f73-4ff2-8521-c3553f937a84,Private room,2,,0
90b31654-8ccf-4e65-a513-6f06076764c5,Entire home/apt,2,1.0,0
90c072f6-c574-44d4-b097-f58d202b18a7,Entire home/apt,6,1.0,2
90c1dba8-4035-46d1-ad4b-ad1f942e0ad1,Entire home/apt,1,1.0,0
90ead911-5b05-4aec-bd16-bea1734b6929,Private room,7,2.0,0
90f9988e-5c1b-4303-9d15-19fdff2ced76,Private room,2,0.0,104
91001ab5-5ff3-443b-bca2-a30c4e293179,Private room,1,0.5,0
9109dc3f-87f5-4daa-894d-0e98e5f5110c,Entire home/apt,4,1.0,1
91297c71-7481-43cd-a433-195c73798404,Entire home/apt,4,2.0,0
912b009c-9965-4838-b200-4ca1bfbc05cf,Private room,2,1.0,3
9130e1af-4a8e-46ba-b15f-99b3e819473f,Entire home/apt,3,1.0,14
9140a6b6-b51b-44da-bb51-ead4dcf64ee3,Entire home/apt,2,,0
914c95f0-d607-4559-b8dd-e51712e47866,Entire home/apt,6,2.0,5
9154107e-f264-4e4a-9484-8343b9552278,Private room,1,1.0,32
9166bc5f-2812-46f5-839a-f0589ac91e52,Private room,2,2.0,2
9176a028-6a91-4dee-af7f-2abadc3022f5,Entire home/apt,2,1.0,0
9177172d-5a56-4276-bd4f-eda24763607d,Private room,2,2.0,0
917b6b93-5931-4c95-80f3-7ac1d3bbdc63,Entire home/apt,3,1.0,0
91830792-3da2-40cf-aa61-8dd94d6122b1,Entire home/apt,4,1.0,0
918c1da6-6c9e-4823-958e-c34e6ed408b0,Private room,3,1.0,1
918e1a97-3f27-4a46-a823-abcd3fd41090,Entire home/apt,5,1.0,4
91c20119-c354-47a5-8082-c1a1945497ed,Private room,1,1.0,7
91d8c788-c469-486c-a560-535bf8d85b94,Entire home/apt,5,1.0,0
91dca809-68cb-4da1-a8ba-f05cae3ee366,Private room,2,2.0,0
91ef6251-7402-479b-bd93-1a66b422f9fa,Entire home/apt,4,1.0,10
91f339a4-52b5-4e64-a5ff-f0154f0f0b3e,Private room,4,1.0,0
91f442a5-ca18-49ab-9401-ecf4f60e0e10,Entire home/apt,4,1.0,9
91fb6acd-afc8-4282-ab25-c1b6d1d6d17a,Entire home/apt,4,1.0,0
92066339-2f84-4c0d-9db9-a920f3099d3f,Entire home/apt,4,1.0,20
92075243-0f58-4720-8653-a9c7160a70c9,Entire home/apt,4,1.0,13
923e49a7-972b-4705-bdb2-361657063d8e,Private room,2,2.0,0
9241d2d1-8d23-498f-bbea-82d0d82f5369,Entire home/apt,3,1.0,34
9254c38a-ff4d-43eb-9e3d-42ba0f9a9602,Entire home/apt,2,1.0,7
9257d19d-f09d-4566-a467-4da0165d2772,Private room,2,2.0,1
9268764c-d3da-4ca7-9af7-fe9b7ef8addc,Private room,3,2.0,2
9268fee4-5e8e-4b1c-a8e7-5a7e2c6ed929,Entire home/apt,2,1.0,3
926ceb05-a573-4bb1-ae50-b13167c50a2d,Private room,4,,0
928435b3-f5a2-458d-80fa-8d1188cd184e,Entire home/apt,4,1.0,1
9284a88b-a883-497f-ad56-ae3cf23005b3,Private room,1,1.0,0
928e31dd-8749-4133-98f6-455c5f047755,Private room,1,,0
9290ad41-85c6-43a4-8652-4252c4f08a56,Private room,2,2.0,9
9297c8f9-ee34-4738-a828-c6ab2ad71651,Entire home/apt,10,2.0,53
92a0d9a6-c7bf-4fbe-a0e8-fb75193c7da4,Entire home/apt,5,1.0,1
92a170f9-e844-434b-802d-81683f94e529,Entire home/apt,10,1.0,14
92a44aab-5af0-4607-bbdc-031ff2c08676,Entire home/apt,3,1.0,16
92ae37f3-349a-4973-9ed1-4589fdeb2b38,Private room,1,,0
92b3bef6-7a2e-4faf-9a85-abe8a782203b,Entire home/apt,4,1.0,15
92be1b2d-e8af-4a0b-8137-49d9a74f8fff,Entire home/apt,6,2.0,0
92c92a90-a563-4c10-b63e-de1c3c81ec0f,Private room,2,2.0,0
92d12d9d-bd2e-4d5c-9c86-0bae39b41d16,Entire home/apt,2,,0
92ebef4c-f84f-44c2-a961-a4a5f553b0a9,Entire home/apt,4,1.0,1
92fec0dc-fcb1-4d29-8732-a17920e121d7,Private room,2,1.0,0
930bf3ba-fc70-41e8-963a-d4540def20ee,Private room,2,1.0,2
930f50fd-b77c-49e3-8749-a7f59b8fc454,Entire home/apt,6,2.0,2
93353814-3a51-48eb-84b7-87a493b45d03,Entire home/apt,7,1.0,0
933dfd55-266d-4a88-8850-3e42de6a408b,Private room,1,1.0,0
933f0180-f5cf-4ade-ba29-e07364990be6,Entire home/apt,4,1.0,43
93431b22-fd05-4dd1-aaa2-87bc68627210,Entire home/apt,7,1.5,0
9349f63d-14c0-418a-814c-6d7219937dad,Private room,2,1.0,2
934c7d6a-f6ea-446c-b5bc-68ca14464ada,Entire home/apt,5,1.0,21
9358cbab-f264-49e7-9072-4837b6c47d59,Entire home/apt,2,1.0,50
936274e3-2543-48dc-8d49-5f1f3caae315,Entire home/apt,5,1.0,1
938c2cad-0212-4ab8-9531-929a8e2c8c09,Entire home/apt,5,1.0,18
938df4c0-1a16-4fa1-9ff4-01205e90edfc,Private room,2,1.0,2
9393515f-9d0c-43c1-9e1e-33b580becfb1,Entire home/apt,4,1.0,0
93a53579-6eb9-4ba4-a0e4-2e8f797d01bd,Entire home/apt,2,1.0,3
93ab8270-3ec8-4b60-918e-34931e1fa300,Private room,2,1.0,0
93b65195-1158-4894-9575-84ce5eab4b8c,Entire home/apt,4,1.0,37
93b7c9df-5232-4e99-9a48-20d716247995,Entire home/apt,3,1.0,10
93c09712-d1da-444b-8a33-24428c2c1e63,Private room,1,1.0,44
93c381bd-090b-4778-b4eb-e077989d4156,Entire home/apt,2,,0
93c38da1-df57-4210-8e0e-f5fb8b98bf56,Entire home/apt,4,1.5,6
93ca2a85-246d-47be-b9e0-c7d65268b455,Private room,1,1.0,2
93d15f73-e6eb-48ef-867b-1a5ab5255f34,Entire home/apt,4,1.0,0
93d4c430-3ba8-44a9-ac33-3c18b56c2668,Entire home/apt,4,2.0,5
93f12aa5-fd1b-4573-bad6-d655660d55d9,Entire home/apt,6,1.5,37
9418d657-5fb5-481f-a80a-d7e93e852b91,Entire home/apt,4,1.0,126
94244493-c0c3-420e-af76-7e82f381974f,Entire home/apt,7,1.0,1
942d33b1-afe8-4a0a-aab5-2cb33f72b543,Private room,2,1.0,3
944a434d-85b2-43bd-bf2d-1e14170f950e,Private room,1,1.0,83
94646349-abc9-4fab-a9b4-5efbf1137499,Entire home/apt,3,2.0,0
9486310b-92b8-4729-a062-05696ff2c574,Entire home/apt,4,1.0,2
9486f8ef-f9c8-4a0c-ad47-ef9900e70d66,Private room,1,,7
948f8ed6-719b-44db-9114-06fa0bd04310,Private room,1,4.0,0
9491fc46-9ce4-4d91-ba9c-3844efe80090,Private room,3,1.0,20
949cd5ce-6083-4d56-988a-a933eb3bdc68,Entire home/apt,3,1.5,0
94a24666-0d5c-479a-914d-7f6caa919e4f,Private room,2,1.0,7
94a609c5-a704-41b1-b1a0-f40c353e6b6c,Entire home/apt,3,1.0,1
94a62bf5-c54b-4148-b61b-dcc45e19ff9e,Entire home/apt,2,1.0,2
94b7bd9e-ef71-4139-8c2c-544025eb9946,Entire home/apt,1,1.0,0
94cde7c9-c1f4-4e01-b6c9-d73e149966e2,Entire home/apt,4,1.0,1
94d6dabc-420e-40d0-b0f4-06bc3f4ffdbb,Private room,3,2.0,5
94ebae5b-4212-4955-99b6-75be300db42d,Entire home/apt,4,1.0,3
94fd8512-7cdf-4b4f-84c7-42072263d796,Private room,2,2.0,0
95039d4f-f4a3-4a54-b99f-61a25aecc1b1,Entire home/apt,6,1.0,2
95129e96-3d73-4a4b-91ec-d75773c02002,Private room,1,,0
95240174-ff18-41ad-9959-fd2382b7e0d7,Entire home/apt,4,1.0,1
952f0081-9e0d-46b5-8ad5-87ed348cbc6b,Private room,2,1.0,5
953b3f27-c69c-497c-b84f-673f53dd9b47,Entire home/apt,8,2.0,0
953bc663-3900-4b90-9cc5-d69ae39f88cf,Entire home/apt,2,1.0,19
9546a19a-83f0-4905-bb39-5c50a100f0d8,Private room,2,1.0,1
9551638c-3f75-4bfa-ba66-213ac176ef4f,Private room,2,1.0,0
9555104e-1cb1-4232-8b0e-584f6448f1ce,Entire home/apt,3,1.0,1
955962e9-f39f-4df5-b9ff-69e5f01ef26f,Private room,2,1.0,0
955eca0f-f733-4fc5-b8bb-b83f2e0fab61,Entire home/apt,8,2.0,21
955eda3b-853b-4f7b-80f1-3cd27e75e8a0,Private room,1,1.0,0
956511cf-fe16-415c-93a0-1c70e7f496d8,Entire home/apt,5,1.0,7
957a96f6-dce9-4b1e-bfe5-eae62ce215ca,Entire home/apt,4,1.0,84
95870c3c-854c-4396-855d-63831af124ab,Private room,1,1.0,1
958b43e6-a7f0-409f-baca-bf82712b869b,Private room,2,1.0,0
95a03bdd-34f3-4cef-9fe9-14127600cffe,Entire home/apt,2,1.0,0
95aaf486-5e1e-4309-b2d4-71fa0ed7630a,Entire home/apt,3,1.0,3
95ad526c-2864-4b12-9143-f7d867a082e2,Private room,2,1.0,61
95b17932-a344-4075-99da-0e7e861a6a55,Entire home/apt,4,2.0,0
95c1ee83-a896-46ac-8b7c-f5d7c7221525,Private room,2,1.0,4
95ce8a63-75a7-4841-b049-6fd9d08ba2fb,Shared room,1,1.0,0
95cf1b8d-d3ac-4815-a3fe-0d16b9446a5f,Entire home/apt,8,3.0,0
95f87b63-6aab-4560-b15a-2cfb3ab09bea,Entire home/apt,4,1.0,9
95fa137d-0d3a-4046-901d-a771dd40233a,Entire home/apt,2,1.0,0
9614e199-0ccc-4f17-bfe0-1980cd9bd148,Private room,2,1.0,32
961e5c3f-afb9-4123-958f-5b5c734484b1,Entire home/apt,2,1.0,1
9622d091-f666-4827-b4d5-57bf5484552d,Entire home/apt,2,2.0,9
962522f4-0e8c-4d0d-b625-87c91c6ebca8,Entire home/apt,8,3.0,9
962a1e98-5db3-4ef0-880b-05cee1d84aa5,Entire home/apt,2,1.0,14
962c7ec0-351b-4d89-b77d-9b32464d0a73,Private room,2,,7
96326f2d-1cea-455a-ab8a-a6b4bc78765a,Private room,4,,0
96333292-5b8c-4d26-af41-3f7228222694,Entire home/apt,3,1.0,47
963b005f-95ea-4e1a-8f28-36602fe9e6e3,Private room,1,1.0,1
963bfc67-877b-4ec3-86c8-2027e0d3b2d9,Private room,2,4.0,0
96488950-bec1-49a5-b2fe-5248b1b374fe,Entire home/apt,9,1.0,0
9659caa1-eaa5-469e-9e57-7d56e3c40459,Private room,1,1.0,5
966599a3-a947-4d29-a14e-90fba564aa9d,Entire home/apt,5,1.5,0
96805071-2a17-4dfb-afc3-576b2d51e3ca,Entire home/apt,4,1.5,5
968cdac7-281a-4e61-9426-529883a40d37,Entire home/apt,5,1.0,1
9699c061-a6de-451f-92d8-39cef26f36c7,Entire home/apt,4,,2
96a41738-d757-4d19-b774-a18cdb0147d2,Entire home/apt,7,2.0,1
96b64096-d263-401c-9adf-b07eee7f30ac,Entire home/apt,6,2.0,5
96da6088-0cd9-4289-9c6f-06d96b6415d7,Private room,2,,0
96f77f10-1b39-43eb-a2dd-0c6dff59d631,Entire home/apt,2,,0
9705a3f9-1fe9-469b-9884-abbedb0d81c9,Entire home/apt,5,,0
970868f5-ded9-4c6a-b049-c9b108635cea,Entire home/apt,2,,1
9709abd7-8859-4e1e-956e-c89823edeec8,Private room,2,2.0,15
9710066f-a726-4b8e-8f37-9ee3d5f79ea8,Private room,3,1.0,1
97266707-f280-4050-aaa1-c9adb8ff8abf,Entire home/apt,6,1.0,0
972a84c5-81ef-4971-ab4e-29ad1840222a,Private room,1,,0
97385f55-006f-4957-bf88-4145862ad5c3,Entire home/apt,10,6.0,0
973b33cf-3aa0-48b6-850e-eb0292b3e2eb,Private room,4,1.0,0
97446ab5-72e6-4b97-93ac-6140b499a17e,Private room,4,,1
9745cf4d-6bde-452f-8e00-5789c3c4a98f,Entire home/apt,4,,0
97502ebe-3d30-4e4b-a313-da27d8819453,Private room,2,1.0,5
976456f7-1cd0-40c3-9917-48aca50d8100,Private room,8,2.0,10
9764c238-6c6c-4c24-83f6-70c8ac760b76,Entire home/apt,4,1.0,49
977307f7-4f61-4435-81aa-81b8aa147082,Private room,2,1.0,29
9776f0f2-d675-4afe-a8e6-201e83324738,Private room,1,1.0,1
978dea6c-1def-4fec-accb-b8a6b4cb5595,Entire home/apt,6,,1
97a37a1b-385d-4f91-9fb3-ad82f625e8c6,Entire home/apt,4,1.0,0
97b6df7e-a005-4b53-b97b-1391e72a8f59,Private room,2,1.0,8
97b75e3f-8ab7-4865-a09e-a37ca2b9a249,Private room,1,1.0,8
97d3f141-b843-4d21-834d-d80758472c48,Private room,1,,0
97e09803-4332-466c-9f06-309cd2e16128,Entire home/apt,6,1.0,0
97e20252-71ea-42d2-a8d5-c4b1e5522914,Private room,1,1.0,17
98015d51-e59e-4da7-906f-8903945763c0,Private room,2,1.0,0
98154192-3ed3-4084-8f6c-97880f1a3925,Private room,3,,0
9824f618-7d34-4302-92d1-e5f131bb1da5,Private room,6,2.0,0
98276b0d-2265-4e78-996d-b085d73ad6d5,Entire home/apt,6,1.5,112
98300ee0-fae2-4e1b-af8e-b645582a7db2,Private room,2,1.0,0
983a320a-5c78-4940-a228-895de249507c,Private room,2,2.0,25
983bfa2c-2c7d-4f5b-b761-5d5e1a98c394,Entire home/apt,4,1.0,87
984c3c8b-a220-4ece-9020-4ca327500c12,Entire home/apt,4,1.0,5
984fa235-3515-4007-a718-6b436d7f2cff,Entire home/apt,4,1.0,6
985c6d6c-6c9d-4c29-937a-81e141206352,Private room,2,1.5,8
9862e091-a789-480e-95c3-2aa92d0e49e7,Private room,4,1.5,0
98640f8d-5cff-4768-896b-a1efd327211b,Entire home/apt,4,1.0,0
986e858f-3340-435b-bdab-373f1d705708,Private room,2,1.0,0
987c4949-71a6-42ed-b73c-e70dab8eaa0b,Entire home/apt,2,1.0,14
9887f1d2-a32e-45de-ba92-b777e5a173b5,Private room,3,1.0,0
988d8a1c-cc3c-4f89-8c65-cfa29c94c56e,Private room,5,0.0,2
98960f47-a181-4e25-83fd-8e5bd44121ff,Entire home/apt,4,1.0,0
9896c967-408b-48dc-ac85-48400bdc0e6b,Entire home/apt,4,1.0,1
989b32f4-50af-42fa-a7d0-387d5cf0fb7b,Private room,1,1.0,0
98aa272e-9a2c-47da-8a5e-50fb57f3aaa5,Private room,2,2.0,0
98accf6c-ee97-43c7-ba7a-4c86693eb5cb,Private room,3,1.0,2
98b6bfb4-4dcb-466b-a482-7f4abf0a82cb,Private room,1,2.0,1
98b9c3e6-d0a4-4976-83a8-08047545c093,Shared room,8,,0
98d9e0ce-7518-419b-bd3d-7406210eef09,Private room,1,,3
98da05d8-c79f-4cc9-9c56-78752605dd96,Entire home/apt,4,1.0,25
98f7dab2-ef4a-4330-b5b5-e3932145a786,Private room,2,1.0,1
9911f3aa-3ded-41aa-866f-b9f70279cbaa,Private room,2,1.0,1
9941bf3e-4adc-4672-89c1-d2d29b0d4736,Entire home/apt,5,2.0,8
994dca53-0fa3-40c7-bd3b-b82a3bd85919,Shared room,2,1.0,0
996dc5a3-f4d4-4c60-a7ad-6a936cff0d0c,Private room,7,2.0,0
996e3d48-1f20-46cf-bb95-24fdf0618b07,Private room,1,2.0,0
99715e89-ca5d-468b-9b58-367729326951,Entire home/apt,4,1.0,7
997bc44a-7161-4021-bec8-404e81b24342,Entire home/apt,4,1.0,1
998d4b0d-94ea-4cdf-a220-e2e5de25f8de,Entire home/apt,9,1.5,11
9993eaf6-611f-42a6-a384-98681b96905c,Entire home/apt,2,1.0,55
99a3cab1-90a6-47bf-aef9-f2feae7b1275,Private room,1,1.0,2
99a964d5-852c-4d39-bff1-2896ad7c73d2,Entire home/apt,5,2.0,4
99aa4802-6ac6-4f14-bd66-701f324b48f6,Entire home/apt,4,1.0,7
99b6355c-7afb-43dd-874d-b259a3e69988,Private room,4,1.0,1
99d7b0b3-bdd9-487c-ba10-bcc965560b05,Entire home/apt,4,1.0,2
99e61a85-4a1c-42b5-8904-3d7248a7e7e9,Entire home/apt,6,2.0,5
99ef1e19-dda0-4eb7-8b36-609c6ec85c71,Entire home/apt,4,1.0,4
99fe4274-a020-43b1-a65c-b5ba17728a88,Entire home/apt,6,1.5,14
9a204130-69fd-4f14-816e-c7f43bb10a2e,Entire home/apt,2,1.0,0
9a36a3ce-58bc-49d5-b781-473a980e6c46,Entire home/apt,4,1.0,8
9a3d3809-be0f-466a-9ef9-b09c8ad45e7a,Private room,1,1.0,37
9a40bc7f-5f3d-4fb2-8f92-b6ab3e5bad92,Private room,1,2.0,0
9a5f4f11-9e68-4e6e-a632-3a9257db0aef,Private room,2,1.0,78
9a6e24d3-505c-4bc6-adba-91bb92d187d5,Entire home/apt,2,1.0,0
9a762159-53fe-42a2-90f5-e84b00591f06,Private room,3,1.0,0
9a770028-2c70-4603-aa3a-b8ed60d7e358,Private room,7,5.0,92
9a8f08b7-c691-4864-a9b8-f0c91857cfb0,Private room,2,,1
9aa4c422-28d8-4e3d-a773-a498f2790382,Entire home/apt,2,1.0,0
9ab30c15-5e2d-4a24-9412-54a2721df9cf,Private room,2,,109
9ab53df2-388f-40f4-b584-f652aaabc1ee,Private room,1,1.0,47
9abed263-3923-400a-a929-7031980ce412,Private room,1,1.0,0
9abfeb42-777a-419e-b760-74eae1183608,Private room,1,1.0,10
9ac0875a-0593-47c8-8597-fff87ce0ff88,Entire home/apt,2,1.0,0
9ac69873-ab45-4840-b5ca-7f5b514f22bd,Entire home/apt,4,1.0,0
9af0d381-a396-4c43-9edc-972fd5819c46,Entire home/apt,2,1.0,3
9affa87f-bec9-409d-9079-67014985d153,Entire home/apt,2,2.0,9
9b0396a0-4271-4048-9a81-a6316b4ed390,Entire home/apt,4,1.0,99
9b091277-7356-4d23-b27e-5222fdd1bfa7,Entire home/apt,4,1.0,1
9b0c2679-010e-4c19-a1f4-ce00c01f99fa,Entire home/apt,3,1.0,2
9b135d04-98f4-437a-834a-aaf26067430d,Private room,1,2.0,0
9b22b151-fbf4-43f2-bb06-dc9c1f11d9e6,Private room,3,2.0,0
9b29a4e3-0c5c-469e-a079-27e9068d09dc,Entire home/apt,6,1.0,8
9b405172-b318-4a2f-84e1-530559024ad3,Entire home/apt,5,3.0,3
9b41e8e9-265d-4825-b6d8-b569af97e53d,Private room,2,1.0,2
9b4cb3af-9629-4513-b642-3e2172dc43cf,Entire home/apt,4,1.0,0
9b4cf01b-4695-4e50-b102-9e7340eace3c,Entire home/apt,4,1.0,101
9b5e8a34-f2f6-488c-b8cc-920041de24c2,Private room,3,1.0,6
9b69731f-2fd3-4614-aab1-106b4a4f7798,Private room,2,1.0,0
9b6c7600-c242-42d6-96a2-105f09c58301,Private room,2,1.5,0
9b78b665-913e-4f3d-aa03-2b1af84103a8,Private room,1,1.5,5
9b7902f4-5efe-42b7-96e4-ac88464695e1,Entire home/apt,4,2.0,0
9b7b15ec-00a6-4f1b-ba89-7c10abd5a57b,Entire home/apt,4,2.0,10
9b82aa70-2123-4884-b042-be3d222ff1b3,Private room,3,2.0,3
9b9198cd-2c7a-4794-8bab-a11505daa725,Entire home/apt,2,1.0,2
9b95acb8-0346-4d0d-871e-c2471f46414d,Private room,2,1.0,0
9b969f71-d448-4d55-b723-70c0ee77efdb,Private room,3,2.0,1
9b9e770f-0806-4375-912b-6e9aaeed60bc,Entire home/apt,2,1.0,0
9bbc6fb5-956c-4d96-9892-1b650fb55493,Entire home/apt,3,1.5,0
9bc0f5aa-78c6-4b63-b681-ad98d0ee8bf6,Entire home/apt,6,1.0,0
9bc6b791-ba7f-41fa-aefc-c17dc5f43b49,Entire home/apt,3,1.0,0
9bcbe6a5-1926-47b4-9922-862342f202a2,Entire home/apt,2,1.0,0
9be2034b-052c-4ea7-beec-b4b6ae927f60,Entire home/apt,16,,0
9be2273b-28a7-41d5-947d-2a7a6457f45f,Shared room,2,,0
9bf0eb98-200a-4eb6-9897-8e57acf97cbd,Private room,2,1.0,0
9bf9b5f4-4b2b-4864-a930-b5a91ab39d58,Entire home/apt,4,2.0,7
9bfd4225-dc47-4269-9403-fc1ea76b6326,Entire home/apt,4,1.0,8
9c1b179d-0df2-4e59-9997-3dc33d208b22,Private room,1,1.0,11
9c20d369-8108-41e1-92f4-c1ba3b82bdbd,Entire home/apt,6,2.0,21
9c29e8c6-596f-44a4-9ee2-4f979550c1b6,Entire home/apt,4,1.0,26
9c356fb4-1e5d-447d-8ab2-e21e34b7990d,Entire home/apt,2,1.0,2
9c35c066-9e83-4a5f-ae16-51299f80aea3,Entire home/apt,4,1.0,0
9c42e739-e1d6-401f-8f72-7bdd402c0d06,Entire home/apt,4,1.0,3
9c45ca06-e11e-4ebf-96df-524eff69ddd0,Entire home/apt,8,2.5,13
9c49eabe-f0c0-4a23-a93a-0df43d3363d5,Entire home/apt,2,1.0,0
9c4dc2b3-0ce2-4e3c-9ae5-85064b89c5a0,Entire home/apt,2,,0
9c532997-9151-4c2e-bc55-1c0dc1931836,Private room,7,4.0,13
9c600a29-ae12-40bd-86aa-ffe5c93c0962,Private room,1,1.0,61
9c60c7ae-4c26-43cd-8fd8-d877c7849e4a,Entire home/apt,2,1.0,0
9c6900a6-9414-43ef-8764-8beb842a76b8,Entire home/apt,4,1.0,30
9c87ddfd-9e89-45cf-837c-8b294873cc55,Private room,1,2.0,0
9c8e8221-158c-4d44-a961-7add0376833f,Entire home/apt,4,1.0,8
9cbc6821-c75c-49c6-a7db-b268aa3b78f4,Entire home/apt,10,3.0,3
9cbc9980-3242-4e8e-b7c9-0d5def080ac3,Entire home/apt,5,2.0,4
9cc5f0bf-c1e1-4949-a318-3b0b6ddbf525,Shared room,4,1.0,0
9cc9af3d-491b-49bd-82ba-213de36034ff,Private room,1,2.0,0
9cf00517-f2fe-44b8-9a78-821ed163941f,Entire home/apt,13,3.0,15
9d0229de-1905-4598-b795-08419a4a8c90,Entire home/apt,1,,0
9d08e60d-b113-4aad-80f3-7164481f0ebd,Entire home/apt,1,,0
9d183da3-b729-4b46-926b-fc932eb5d92a,Entire home/apt,4,1.0,0
9d2123d1-470f-4165-bd0e-4c59dfa42ca7,Private room,2,1.0,17
9d22d792-e98a-48ab-ab42-9cb0146577b2,Private room,2,2.0,5
9d22d97a-9bbe-4ae4-a997-ce6f179704bd,Shared room,6,,0
9d255c5e-60b5-4479-8c28-cfdb1cfde026,Entire home/apt,4,1.0,9
9d2cf8e3-b45e-4ad7-8a88-5b0bec2b047b,Private room,4,1.0,0
9d35a2af-381b-4e9a-9433-b9872090a26b,Private room,1,1.0,16
9d3600de-a8db-41b5-ad2d-77c132b388a7,Entire home/apt,4,1.0,1
9d4d1f13-4680-4813-a65f-9067ec9bcf1d,Entire home/apt,6,2.0,5
9d4d2752-0a5a-45b8-8531-46bf00951681,Entire home/apt,6,2.0,0
9d4d7602-37b2-49c6-87ea-3c4e90d88d0d,Entire home/apt,4,,1
9d4f1c11-427f-4922-9875-410c48ec9a08,Private room,2,2.0,3
9d6052ca-052a-462c-8783-aa684b3f4d7f,Entire home/apt,5,1.0,0
9d660d54-24a3-4c36-a2a7-a1656e0cf558,Entire home/apt,4,1.0,8
9d6676df-a246-4718-b758-fb30cc5505c7,Private room,2,1.0,0
9d696666-e22b-4a3a-baef-846762a03cff,Private room,4,1.0,0
9d6b376b-a9b0-4490-a468-4d22446f2dd5,Private room,1,2.0,0
9d72459e-a3c4-4dfd-aacb-dedeb9b162b4,Private room,2,1.0,5
9d7d48ab-745e-48dc-8eed-a41565dda903,Entire home/apt,6,1.0,0
9d9b121c-f99c-402e-8525-ceeb24c364d4,Private room,1,1.0,1
9da1e9e8-967e-4aef-b480-c1e2014f421f,Private room,3,2.0,0
9db5eacb-27fa-410d-b748-c456fa17a652,Private room,12,4.0,8
9dba72f1-42a7-4c33-9363-613db45eb194,Entire home/apt,2,1.0,0
9dc93323-6184-4adc-bb16-57e5d1cac958,Entire home/apt,4,2.0,7
9def6176-4aac-4934-98bf-2774adc30139,Entire home/apt,2,1.0,47
9df42902-0074-4e52-a1f1-ca567d06a25f,Private room,10,,0
9dfd040c-dbb0-476f-8851-3fcf52ca9af4,Private room,6,,0
9e2997e2-bf86-4abc-8154-439383fc100f,Entire home/apt,3,1.0,0
9e5c66c7-7704-4188-a539-cbcc11232a5f,Entire home/apt,3,1.0,11
9e5ecf35-af48-4b37-b0fe-f4a243051c54,Private room,1,,0
9e83d1bb-c9c1-4256-895e-4968d92da5dc,Entire home/apt,4,1.0,2
9e85b0de-0200-43d5-8d2e-3e904f5fac75,Private room,1,3.0,0
9e98b7ce-80ba-4686-8d42-ba4653e8668e,Entire home/apt,5,1.0,9
9e9bdc9e-8bd8-4a0d-8f41-21d0c2ae5d2a,Entire home/apt,4,1.0,3
9ea1e7c8-4e40-4dfe-8f90-076e94a924c8,Entire home/apt,4,2.0,41
9eaecd84-2a0c-4ce8-8d62-9751d529edba,Private room,1,,0
9eaf1c26-f856-4c74-a8f4-79eef7175320,Private room,1,,0
9eb90e0d-a5bf-4971-81c6-367b84164c02,Private room,1,1.0,1
9eb9c0b8-7657-45d7-b268-74a4affd3b7e,Entire home/apt,4,1.0,13
9ec310f3-d1a3-4e1f-bbb0-f4a7e9a0282d,Entire home/apt,4,1.0,36
9ec8d5cc-c4df-41b2-85c7-bff55c201be8,Entire home/apt,4,1.0,0
9edeebec-2e42-4a33-addd-75a8ff71d1b4,Entire home/apt,3,1.0,0
9eeda5d5-809d-4057-997f-902a7016ea61,Entire home/apt,8,2.0,0
9ef0944c-cf27-4cfb-9588-d4f97f886364,Private room,6,3.0,0
9ef5ee64-1994-4752-a96e-4add190a098a,Entire home/apt,3,1.0,0
