id_user_anon,dim_language,dim_country,ts_first_verified
be52ba02-3fb9-460a-a934-2fc606a683e0,es,ES,-unknown-
d5f64b38-6591-419b-816c-564857fb59d8,fr,CA,-unknown-
2232b8f7-f818-40f5-964b-0c2e876142c4,fr,FR,-unknown-
c74d0725-e944-4aa1-a7b6-285495bc9006,de,DE,2014-08-22 10:19:27
61c3737e-e7f6-4d30-8f10-24a576472d99,es,ES,2014-09-06 07:52:19
ef5cd598-f22b-4cd0-89f8-e65d7754b529,es,ES,-unknown-
a2727de3-d465-486e-be5c-de9897d57434,de,DE,-unknown-
bb67141d-4900-4b27-b62e-0b9c54c95eae,en,US,-unknown-
9c2b739b-7c89-413a-af06-6f4908a0bbbe,it,IT,2014-06-04 10:33:00
40477364-0a03-4616-96a5-ae9244287ea8,en,SA,-unknown-
d1253352-c40c-44cb-8547-eb51f84f8d50,es,AR,-unknown-
6e6d23ec-c01a-44f3-aa90-df764a486152,fr,NO,-unknown-
d70e26df-8ff1-4b66-9e45-8e0f0fdef2d2,en,US,-unknown-
5d973435-cc6e-4d81-83e8-c55656f8fd6d,en,US,-unknown-
ade2944e-e02f-41c2-868c-627a0ac2543d,en,GB,-unknown-
946345d4-4a68-417f-ad23-6e1f9e439a95,en,GB,-unknown-
61fbb614-179e-4ed8-b340-cc504644b1d1,es,ES,-unknown-
7724ddf6-4dca-47a4-9a96-44460eb6a9b6,en,ES,-unknown-
0a577b51-0def-4651-90b3-1e9a6428b136,en,SA,-unknown-
e85e82de-4fe9-454c-b0ab-43698afb90b2,en,US,-unknown-
c81faf4c-f2a4-47e9-80cd-247fd942835a,en,ES,-unknown-
08d4fbf6-4710-40dc-a4dd-33b9ab5c6135,en,ES,2013-11-16 20:26:20
7ea4b446-5007-4d0e-90db-4e24adb1ec4a,fr,FR,2013-10-21 20:14:50
51521b4c-f397-4dd4-b287-d4a798ec9947,es,VE,2013-10-17 10:46:23
3a340623-365f-4391-88a9-c03fb69e8aba,nl,NL,2014-07-10 21:11:31
d549114c-b59d-45a9-8c5f-79d6e9b5d757,en,GB,-unknown-
4442e730-752b-4826-aacc-169113296e55,es,ES,-unknown-
3c61e006-b9b1-4f9b-b40c-be17553722a2,en,IL,-unknown-
90bacaf1-0745-4650-a952-3c73e27efeed,cs,CZ,2013-11-16 20:32:59
ec82ddce-909c-45f1-9e82-ae79a9159e7f,nl,NL,-unknown-
c43f135d-8a2e-46cb-8bb2-7da2feb9434d,nl,NL,-unknown-
02a9b63c-1409-43a4-aa4c-3f80a225257e,en,AU,-unknown-
8f7fcd82-3674-46af-955f-95bc8911c45a,de,CH,-unknown-
7b4f0e00-b6de-4b0f-a48f-5af8fcee1d42,es,ES,-unknown-
5e635f2b-dae7-403a-acfe-ca63568bcd94,en,GB,-unknown-
86798c3d-b4de-4b13-9b86-bd1180134a6c,it,IT,-unknown-
105195ae-e07d-4cd5-9bc2-da16623663f1,es,VE,-unknown-
9a87273c-46f9-45c9-9a00-8368fce823ca,fr,FR,-unknown-
35936845-2ccc-4524-98e1-778d8ee54175,en,BE,-unknown-
0fcf753c-3805-4202-a9fa-a9e9b2ba7ebb,de,DE,2014-06-03 09:15:05
96f1d545-c2d3-422c-a56f-55ceb1b1d93d,en,SI,-unknown-
c2d8373b-db00-42fa-bf66-ba8974e8c1c7,en,DE,2013-11-16 20:43:00
6a898cc5-91a0-4c38-9d09-76846cee9da1,es,ES,-unknown-
28074682-c213-4d3c-8ad1-51e0e9bd2979,en,US,2013-11-01 09:09:26
60969fd4-46e3-4d67-89fd-d99a8f32a383,es,ES,-unknown-
149db6e5-e3c9-444c-9d04-2e6cdeec9f1e,fr,FR,2013-11-16 20:47:08
8cc82081-3567-4000-a3cc-923975eee7ba,en,GB,2014-07-10 15:38:49
948f4993-96d1-46d1-a731-8bf06fb97477,es,ES,2014-09-18 14:30:35
755734f8-c0c8-4a3c-a73d-99a3f5943f23,en,US,-unknown-
22c8d6fe-bd55-4441-8ef0-d3d195a632f0,en,GB,2014-07-14 20:31:24
8f89d36f-4222-4b64-97cf-c7c065f98dc7,de,DE,-unknown-
373317f4-7dd4-4c10-a813-1b1122d4e9ef,es,VE,-unknown-
5e571829-778e-442a-b578-4bca07d4181a,de,ES,2013-10-19 11:41:47
3d86aa9a-c4c8-4587-b911-5247271e5853,el,FR,-unknown-
73019637-13f3-4dad-b8ef-2ace190644a7,es,ES,-unknown-
1f1c75d1-19b1-4415-85fe-ec7c849b0ce6,de,ES,-unknown-
6b197e05-0049-4f1c-8ccf-a73314ce8287,nl,NL,-unknown-
1c38d184-dfd9-4bd0-a4b5-e8b6e3788c00,en,GB,-unknown-
01eef5df-cc35-41ff-8088-fee78479e3ae,es,ES,-unknown-
7632fb26-b0f3-422b-bf70-79fb066eca7d,es,ES,-unknown-
db1f64df-ed67-40ad-92ab-861076a96c9e,en,VE,-unknown-
5ed65d62-a4fe-4d6a-bf72-893cc9ae6c5a,es,AR,2013-10-14 14:53:20
22be66d8-ccf4-4b22-b3a7-a3565485339e,en,RS,-unknown-
addc451a-8313-482a-8d1b-fe07b41c1427,es,MX,-unknown-
3930a4e6-1ed2-43d1-a0bb-6065dd89d708,en,CA,-unknown-
af79e686-1873-46b0-9027-19a1b37595fb,ru,RU,-unknown-
16a265e2-2f45-4386-912d-e60fb3e4d9d4,en,US,-unknown-
5e8846d7-480b-4537-8aa6-7aae05cc98fb,en,US,-unknown-
da41d50a-d4ea-4079-bbf8-e0967805e9e6,es,ES,-unknown-
ba1514ac-bb34-4f01-b60b-4e23543d4817,es,ES,-unknown-
b905d086-3dca-40e5-a56f-d08da702edd4,en,NZ,-unknown-
db4b3bcc-5140-4574-af8b-0365cc78d2a7,en,ES,-unknown-
b0173ca1-07b6-4334-b0e6-4abe6b215896,de,DE,2013-10-21 14:47:29
4c46da51-4672-4954-9575-2b3194bdcb8c,es,ES,2015-02-04 16:45:26
c5a6171a-a3d6-4109-906a-2043af8b405e,en,US,-unknown-
f45947f7-ecb3-42e6-b667-135b7695de88,en,ES,-unknown-
28b7b306-42cc-422e-856a-b5695b717e1a,fr,FR,2014-07-11 09:58:39
cea27ba6-6792-4a2e-a664-0413a80790c8,en,US,-unknown-
850f9f80-ded3-4241-89c8-95a68c69de35,en,RO,-unknown-
f35e85d8-d682-43de-99b1-bae8d4202c71,es,ES,-unknown-
97733216-f722-4638-9d46-e121179059b7,nl,NL,2013-11-01 21:28:08
7878a97c-a0d7-4d8f-86ed-f5d4561e388a,de,DE,-unknown-
d6650876-58a7-42ba-b3d3-3dba22dbe78e,pl,PL,-unknown-
953a7d18-c28a-466e-8184-e761ee037eb7,nl,NL,-unknown-
e351c1f6-b2b8-43ed-8a94-1a3c5d92fa9d,en,DO,-unknown-
8067322a-22a9-4913-99bb-79fc64263850,es,ES,-unknown-
d16fdb39-4913-4468-ac5d-793c556fb66d,en,AU,-unknown-
4a934088-7aa4-44e7-aa27-5ed5499424fc,en,CA,-unknown-
03bb3d28-c920-43ee-bef9-a87fb746ffb3,es,ES,-unknown-
d1f2302d-f4d3-4fad-a31b-1504e74c2ee0,en,AU,-unknown-
ab054ede-7f5f-4342-a538-462a12b0d400,es,ES,-unknown-
6d415ab3-9535-40b5-827f-1b35ebe908df,en,US,2013-11-03 21:22:23
82f1d98a-5339-43ea-bf79-d7d058b8d47e,en,US,-unknown-
8705fe1d-38ea-4d20-b0ca-2e3ec41515a0,tr,TR,-unknown-
ed5f5aa4-9b34-475a-b349-b4f31168bf41,es,ES,-unknown-
5016ea4a-9261-46bf-bb30-769eff06bdba,en,US,-unknown-
20b0f6a1-ab9c-4c6a-a6e7-1b1e23283aea,en,GB,-unknown-
cc9cd790-9b19-43a5-98fb-a3a5ae4d5d2c,es,ES,-unknown-
8e4cd3eb-c6a6-4c64-91d1-5a348c276bcc,en,US,-unknown-
e0a81a53-eddf-4bad-a5f1-db25556d78b7,zh,TW,-unknown-
b44a1876-b362-4d27-853a-22488bb40842,en,ES,-unknown-
9e3a317a-350d-47ba-aa5d-ba29900702dd,en,DE,-unknown-
23ed5b66-8806-4e82-9a71-bf591ced0912,es,MX,-unknown-
2dc45080-2d17-4630-80f5-e02d54a3a539,es,ES,2013-11-16 21:23:43
34b64df0-2220-4225-9972-f9adef7ac7d3,en,US,2013-11-01 09:04:20
f8bf1ab6-3c0b-41dd-833d-d2028ab4ad08,es,ES,-unknown-
909134e5-c02c-4fb2-81cb-c6b92b27cef5,da,DK,-unknown-
6f6f3886-c509-427f-a1b8-ce3804d3155c,it,IT,-unknown-
d1caa5ab-e21e-4ec2-8bc0-ac2f7f82d4c6,es,ES,-unknown-
9eb06fbe-5f9a-4e87-97f6-9fec70d938d1,en,US,2013-11-16 21:26:04
fa782751-1aa5-4389-ac3e-f964cb477564,ru,RU,-unknown-
b4f781b3-74e7-480f-9904-151ce19ff3b7,en,US,2014-08-20 21:01:24
f1ca613d-73cf-45c3-969e-bce08b0d286d,en,US,2013-12-04 10:04:56
d0075a71-d06a-41e0-954f-5b3cc22478b1,hu,HU,-unknown-
4af50afd-7205-4552-9f43-499ff1c893db,en,US,-unknown-
34fc3de2-a177-4ff5-a615-084c4769b17a,ru,RU,-unknown-
9d7b5529-ec9d-4c1c-a753-0bea004785f5,es,ES,-unknown-
d3a088c4-957b-476b-b458-bbc21e42635e,ru,RU,-unknown-
d41434ba-46dd-489f-b431-90687135a754,es,ES,-unknown-
0ecddcef-a07d-44a0-b31d-0fe9a56af019,en,FR,2013-10-28 12:23:00
7427e4cd-e721-4689-b098-a3bf0a59e372,es,ES,-unknown-
c1b3d105-d902-43dc-8db3-528e4af952d1,es,VE,-unknown-
34bb523f-8082-46ac-9458-70fa941b76e4,fr,FR,-unknown-
a439b67c-f4a6-4a88-a53a-800f61baaf9e,fr,FR,-unknown-
13e55169-5047-4420-b3e6-a9b6bf453890,sv,SE,2013-10-14 08:01:37
1898153c-9a53-4e58-b43a-68a78b0a1a6c,en,US,-unknown-
98fcff89-223e-4eef-a1c5-891c6d71c256,es,VE,-unknown-
1bdba1f5-1ecd-4601-98ee-dc7a0160ed5e,es,VE,-unknown-
5ba2962f-6e86-4b8e-b8f6-73cbce3f66e0,en,US,-unknown-
7f87f49a-0fbf-488e-bbd4-7fc4005ff54e,tr,TR,-unknown-
e3dba543-ecf1-47cd-9baf-1180122fa818,es,BR,-unknown-
76ea7aae-5211-46db-8ecf-39baf8e40602,fr,FR,2014-10-29 08:26:46
eef513a6-4ed6-4e4c-8077-4babe0e23e8e,en,US,-unknown-
bf6e8a90-460e-4afc-91fd-cde9cc2ef7f0,en,US,-unknown-
368a66f1-1897-47f9-8b7e-5a20df7995d8,ru,LV,2015-01-14 23:04:45
b010e502-7462-4d5c-b699-149a5d0205b6,es,ES,-unknown-
57d540a8-ed9c-467a-a872-76e203657698,en,ES,-unknown-
0a667262-c20f-4ae4-a228-85767859b358,en,IE,-unknown-
d7bf7b5a-563a-44d6-8393-6631113988d1,es,ES,-unknown-
6f2a2b6f-0598-4bce-84c0-c268b3c76f3d,en,US,2013-11-26 20:16:10
1e9eba0f-bf3b-469e-93d4-3c80f7e16f69,en,US,2014-04-12 08:58:05
034eaacf-3f2a-4e7a-a5f6-931ecda247d2,sv,SE,-unknown-
b1b7b195-c404-474a-a994-d66b883cc80c,es,ES,-unknown-
263c0cc5-5ec1-43bf-bbaf-4ab2ae1ecc5b,nl,BE,-unknown-
8617b6af-cbe4-4a0d-b665-dc43e4a5ce3c,es,ES,-unknown-
2b83bc03-4548-4a26-a9e0-e9b500898d16,nl,NL,2014-03-27 22:27:01
6c1aa4a2-2e57-430b-807b-4cf73038784e,es,ES,-unknown-
6d28ff67-0943-4a05-84b2-36fe650f2a38,pt,PT,-unknown-
45afa66e-ffda-4e76-8e9e-710ce66cf217,es,ES,-unknown-
cb587344-472a-4c14-a840-e9fab767730d,es,ES,2014-06-03 18:29:16
3a239c65-aeb4-40b7-8243-fd8961e96abd,fr,FR,-unknown-
3e515885-f974-4a91-95d1-861791e63896,it,IT,-unknown-
2e75d79f-bba8-4914-b7c1-6aecaf63b2e7,es,ES,-unknown-
007b536f-4a38-4885-a7f1-3a53d72d0517,en,US,2014-06-10 21:28:41
8070935c-5c2d-4eec-9b37-3f0fc0d3a547,sv,ES,-unknown-
46095524-1a3e-4c7c-aac5-58b6d3d33bde,es,DE,-unknown-
2c100663-0682-4d28-b5c9-938a44f898dd,es,ES,-unknown-
a7c9a2f8-4f6e-4a7e-9f3a-98737c842290,de,AT,-unknown-
7c134d97-e752-40ef-8fdf-2eca7ccd766f,pt,PT,2014-02-27 17:22:25
f9e24267-bd6d-4b5e-8f7f-b493a46ab9be,fr,FR,2013-11-18 22:47:56
fbdbde40-7b17-4e38-a3c7-a7f3befcf193,en,US,2015-01-20 00:15:00
fae4ce2e-9df2-4d33-8bbf-01e39321feb7,fr,CH,2014-12-01 08:51:20
f88dfd75-2054-4ec6-944b-467fb165cdf4,en,GB,-unknown-
632ef637-3309-4423-8d56-f7eedd6c3339,ru,RU,-unknown-
b4957961-6480-4d78-bd5d-19db283a64f6,fr,FR,-unknown-
d1601237-17f9-4d08-9a3c-4ffc3b2671f3,es,ES,-unknown-
9d8f49f0-0280-4578-bbc4-65e166e41a98,es,ES,-unknown-
1935971f-1125-459f-a04d-d64973c34d6d,de,CH,-unknown-
10107e9b-1254-46ac-ae39-990843681d3c,es,MX,-unknown-
f65a0539-e385-4503-a83f-994400871487,en,ES,-unknown-
3213c3cd-2e4e-465b-8168-e611b32d26f7,es,ES,-unknown-
152f6220-1c77-421f-8f9e-a68cb9ea07d3,es,ES,-unknown-
edeb733e-822c-4776-a0e1-77de95c342d6,it,IT,-unknown-
fec3d8f9-67d7-4826-929f-c58e661cb590,el,GR,-unknown-
5070349d-df36-447c-8fe3-da848c5887d1,no,NO,-unknown-
ffe960ea-884a-4b60-a96b-25648d519fa5,fr,FR,-unknown-
2307dd2c-f25b-45fa-adc8-ae79f3941269,en,US,-unknown-
c7d85949-f743-4a13-a330-d90902a727c2,de,DE,-unknown-
bfe18554-ec99-44d3-857c-afda753f84a1,es,ES,-unknown-
0607d88d-0758-4efa-9101-c4f6ad21fcd5,nl,NL,-unknown-
77b712ea-1528-4429-86f0-c6f89906234b,en,HU,2015-02-14 17:43:10
cd6c275b-daa7-45ab-a1fb-3ed032a707ee,es,ES,-unknown-
ad8d4cb5-f543-445e-90ac-22725bf90891,es,ES,-unknown-
4b9f4aef-542b-4467-9358-69d07d29d358,nl,ES,-unknown-
16363ea4-f0f1-482c-a354-e7157fb37331,es,ES,-unknown-
f808de63-5eaf-473b-ab1d-efd5dc113867,es,ES,-unknown-
ba5cfbd1-afb5-4947-b657-18bf457f169a,en,GR,-unknown-
517f5775-1d60-4091-90bc-bc9725c1bd74,es,AR,-unknown-
5220e980-1199-4113-b28d-d3b00fd911e9,ja,SG,-unknown-
b78606f9-9982-469e-8793-c8000ee06f4f,pt,PT,2014-08-28 00:26:29
73f0b5ba-3418-4b2e-83af-3cc9534563ec,nl,ES,-unknown-
3d8908ef-a3cf-4cfc-8838-4a2997de687f,nl,NL,-unknown-
3fb57593-a5ed-4952-86d3-9d7f41dc6edd,es,ES,-unknown-
b56d5fd6-c4e5-4fe9-bad7-780b12d123a9,de,DE,-unknown-
7736e315-3a6f-4f58-a120-fb06c691dcd2,it,IT,-unknown-
3cf3fa52-2d17-4db1-b282-043dde88d717,es,ES,2013-11-20 21:34:33
34d30583-fc21-46f2-af3f-13a211556888,es,ES,-unknown-
528e0559-28e7-46f8-ab84-116b1f877ea1,es,ES,-unknown-
6b9025c5-50da-4f53-ad5e-e1e65be6308b,en,US,-unknown-
bb4a19dd-81d6-4c5d-ab09-43f068e4a4eb,es,ES,2013-11-20 14:17:10
dbb8c5d8-b6a3-46f6-ba09-d9e0cb7dcdfd,es,ES,-unknown-
22c3d820-eb67-4cf8-b495-4e95b58c2fb2,nl,NL,-unknown-
7d13b8bf-e8ba-44f3-b50f-63507b83120f,es,ES,-unknown-
0a883951-5f13-4071-bf0c-79516b9fb693,es,ES,-unknown-
40c97713-d405-43d1-a984-bb3e510e6901,en,NL,-unknown-
97d0b5a6-efe2-4afe-9d76-642ddc9a436d,es,ES,2013-11-26 20:02:32
b97073ee-b6c5-4828-b596-552841c84556,en,ES,-unknown-
ea20d5bb-4c1f-44c0-a086-fd00143d39e2,es,ES,-unknown-
2624b3c7-c9b1-4d7d-a6ed-d21375142fb2,pt,BR,-unknown-
df6fd536-914c-4843-96a3-8551ebcd3b63,en,GB,-unknown-
a5ffef50-6d65-44b5-9c5f-db679f3a3cd4,es,ES,-unknown-
b11d9797-e009-4a45-8c05-dd0edf028cdd,es,AR,-unknown-
42c12710-7e5c-432c-ab3f-401527735fd6,es,ES,-unknown-
bc1ff899-0dce-40a4-be55-a0f55514d07a,it,IT,-unknown-
83c4bf94-8291-450f-b89a-2bdc74e4f915,es,ES,-unknown-
df6cac64-37f4-4922-a5b1-5e950340c4da,de,ES,-unknown-
0d27b684-51eb-4d1e-8f99-db003adc2731,es,IT,2013-12-22 22:18:03
698ee26d-95e3-4678-a7db-e294ef2599df,es,ES,-unknown-
6da48948-6895-4711-ad3c-bfe31602e7be,es,ES,-unknown-
aea79e8c-512f-458e-bdba-f46ded39a481,pt,BR,-unknown-
ff215b8d-d357-4309-a312-9adef8fd489c,en,MV,-unknown-
c7ce85fa-025a-4b94-b500-9658905fbc4a,es,ES,-unknown-
788bec0c-b95e-4f65-b6e1-3d6a7671d527,en,US,-unknown-
623e7765-c34a-4b28-bc54-199c1cbca8ed,en,ES,-unknown-
0a693896-20fc-4035-ad70-9c32f2d416ea,es,ES,-unknown-
7833b62e-b969-44b8-9864-ccab9e35c982,en,AU,-unknown-
8ab55878-2277-4bc0-b1d1-1fd484935e21,en,NL,-unknown-
f76abd6a-78f9-490c-8370-174aa4e38402,es,ES,-unknown-
5e3495e8-ae03-4b86-8a6c-1c1feee2bfc3,es,ES,-unknown-
e5ddc08d-3437-4abb-aa08-e2028a5a2c5f,de,DE,2013-11-22 12:43:07
a018522c-459d-4e5c-ac90-681e893758db,es,ES,-unknown-
96b5d626-8f7a-477d-9dd5-0fc9b13865f6,es,ES,-unknown-
bda6c532-7e71-4998-9854-c90b56406c86,es,ES,-unknown-
ec2dc4e4-053c-4ffd-b140-c7ab25690d87,fr,FR,-unknown-
99b63f1d-fd2d-4280-ae66-b9b5ffec5e92,fr,BE,-unknown-
bebe64bf-9bd3-4678-bd9c-0ca8ef60f4f0,es,ES,2014-09-04 13:34:29
ef9abf9c-904e-4ad6-a1a6-8dad84aea613,en,AU,2013-11-28 01:57:04
40c53857-fb3b-4d40-a0c5-a76047f25448,it,IT,-unknown-
6a66830c-ce8d-4479-8e87-60838de6d175,en,US,2014-12-09 17:53:39
9372684f-e886-4e7f-a167-6d4835269129,es,CH,2013-12-13 03:33:41
06f1179f-125f-4950-8dfc-5fce9ad3cb29,es,GR,-unknown-
d449fb52-f2c4-4616-affa-1c3101cf4cad,es,ES,-unknown-
58075d3a-bc80-42ab-bf26-25641f464789,es,RU,-unknown-
d98f9e3d-d49b-4612-9f7e-d310ac7827c9,es,ES,2013-11-23 17:31:52
8b3d2654-7eaa-4f23-84d8-c0eae0c0fe1b,en,GB,2014-10-12 12:56:25
af69db19-2ee2-4c0b-8856-f29696326d09,es,ES,-unknown-
7e3d91e1-81e0-4fc6-b39e-72de858983ae,es,FR,2014-10-15 12:28:45
673be6b5-a5b7-44ed-93b2-76cec83c6bae,es,ES,2014-10-29 09:40:16
f8429912-d8f7-4455-8a25-ae010ccfa5aa,it,DE,2015-01-24 23:14:54
b7f7b53f-fa53-4c58-a68b-81d60d920790,es,ES,-unknown-
4e4c1e19-4722-43a2-9904-e2a312afbf39,es,ES,-unknown-
5193c3a9-60f3-4a01-ab65-0bdd306acbb2,fr,FR,-unknown-
7b9d5696-a44e-4895-b497-a20892fd4453,es,AR,-unknown-
31a3f5f9-fd77-49a7-9fc2-541307592b87,es,ES,-unknown-
76e974d5-611b-4bd5-8d64-095a79cb54a9,zh,SG,2014-12-29 16:52:49
9d6a67a4-6efe-4b2d-8157-217f035da872,de,DE,-unknown-
755c99ca-5ced-4bef-b248-324fdcbbf05e,es,ES,-unknown-
5af52888-99e3-4e13-9ea2-7908c5cf7d54,en,CR,-unknown-
04db4b33-28d6-4e11-87c1-c738949342fb,es,ES,-unknown-
9f74241a-b506-4e78-8f26-1ecb1bd09c52,es,ES,-unknown-
e2830aec-c5a4-4ed7-adb0-a950cc597e2b,de,DE,-unknown-
786320f2-69a9-4109-9275-fbc2d5bd3901,es,ES,-unknown-
bf1335dd-1b9b-4bf0-ae4d-6fe46f2f397a,fr,FR,-unknown-
724ca903-7484-4878-83be-6bbad4236c6f,fr,FR,-unknown-
73e91b45-7f80-4963-b1e8-d5bcf5d9033b,de,DE,-unknown-
0a848849-0320-4064-bf15-c71331bef96a,es,ES,-unknown-
9217a14b-6b61-48a1-bf1d-10375e503d82,es,ES,-unknown-
c4c81df8-d15a-45bc-8ebc-7a8d9b6e9992,it,IT,-unknown-
280adaeb-e9e7-45b1-b6e2-53a6e2c5546a,el,GR,-unknown-
69542254-72e8-4c31-93fd-1e72e3d60e16,en,US,-unknown-
3fb4ef4d-04f1-4094-8e5b-5354b8f68436,es,VE,-unknown-
b7be5a08-24d0-49af-8b98-e32ca96344ec,en,AU,2013-12-14 04:43:49
6551351a-7fc6-4579-b237-823d98a71dac,es,ES,-unknown-
029f962d-b50c-49a5-b833-bfca8aad0821,en,AU,2014-10-14 18:27:54
dea65d88-794c-4bb4-b2e6-193fb694d707,es,ES,2014-12-23 13:04:49
147b1a6d-9571-42d8-b2b9-2209534ab3dd,es,ES,-unknown-
f8373cd3-cbbe-446c-bf40-d7f9d055dc89,fr,FR,2014-05-03 13:26:51
aeb5b6ed-7b7d-4eaf-8ceb-2e8f59007ff2,el,GR,-unknown-
7f749a66-14de-4cac-8b12-0a6cdb34a7a6,pt,CO,-unknown-
42d39dad-01d5-445f-8d81-15a2021a4646,fr,FR,2014-04-24 16:30:40
63deb6dc-008c-4980-a32d-b7fee4b1d951,es,ES,-unknown-
e6784140-2e26-448c-944a-b19bb4656889,es,ES,2014-11-15 21:42:00
9a6cf1cf-b118-48e2-8be2-3c6cf2a1e7e4,es,AR,-unknown-
ecce7a76-9e1f-4ef5-80b7-126be93f26ec,fr,FR,-unknown-
6ac32ece-f343-4125-a04f-6abd9d1bfaae,es,UY,-unknown-
737f1893-cf9f-40a0-9d21-2d428c2a35f9,es,ES,-unknown-
43235f7e-3047-4bb5-8598-2f2bcf666102,pt,ES,-unknown-
e3f51474-4630-4f0c-88cc-df4735c8f135,es,ES,-unknown-
946cbc34-4f22-4e25-bf0b-4901f8820e48,ko,FR,-unknown-
308aad2d-4faa-4fa7-8e5a-5554a5c1c79f,en,US,-unknown-
fc2b0e31-fd9c-4425-874a-2bd7251d3466,en,US,-unknown-
884c9d22-1511-4b95-8568-165de37daec4,es,ES,-unknown-
2d498036-bd7e-4672-bf1c-07a4672d7655,fr,CH,-unknown-
4a2f4f87-9031-478c-8267-1015ce099b56,en,GB,-unknown-
7f4fe1e4-7454-44da-950d-099ebe653968,de,DE,-unknown-
e628bbca-c496-41bd-a74d-f46176b69978,es,ES,-unknown-
ef33cf1c-1c8f-4601-9dd1-59f831a745bf,fr,FR,-unknown-
dea6d598-cadb-4144-917d-cc9752987f36,es,ES,-unknown-
ce77eb52-6afd-41e3-9ec5-d83b30a59a13,it,IT,-unknown-
63a077a1-b4e4-47f3-8e6d-3183bd3f7ee3,de,DE,-unknown-
c7e1a0fc-3c21-4482-8b64-be72a4e594e0,es,MA,-unknown-
015b4dd2-f99b-425c-bca1-8225156db247,es,FR,-unknown-
e58ca433-b1b8-4132-bda6-b87e6b7631eb,es,ES,-unknown-
9a3b11b8-a1d4-43e5-b27c-1ce01b8b6db6,es,ES,-unknown-
9ac4bb50-a604-42f0-b5e2-baad1928fb0b,es,AR,-unknown-
f9fb97a1-2094-43b0-b34a-fa0c795b8934,es,CL,-unknown-
c62bbf67-debc-4a2e-8e85-658f1d6780db,en,US,2013-12-30 21:52:24
ac4c55bc-7fcb-4e49-83e3-581f859cafb0,pt,PT,2014-03-27 14:44:21
93536a37-9454-4f55-a9bd-23226af3a0de,fr,FR,2014-01-04 17:07:24
7e439454-8478-4300-abdb-1b518645b371,ko,KR,2014-05-09 09:14:12
f08d4fcb-fac8-4d61-a541-db7c567b122d,en,TR,-unknown-
23111bb3-c61d-4c4f-a2dc-01677884e06b,es,ES,-unknown-
4251c4a8-01ee-41ee-8f76-012f60b21e4b,es,ES,-unknown-
aa1cc625-507e-4a51-8f56-011ac83d5752,es,ES,-unknown-
8efe9726-be79-4e0c-9822-6b70481e749e,es,AR,-unknown-
6ee744ec-5c46-44de-bd84-76e9a574cac3,it,EG,-unknown-
2ea0dcad-5031-4dd1-8427-dd75d34c0dfc,ru,RU,-unknown-
8faaf2d6-67b5-46dd-884b-46bdc5c20070,fr,FR,2013-11-28 17:16:48
a0c519b0-22d3-4d4a-b616-911a8bea2b42,en,GB,-unknown-
c372d66f-81a6-43a8-8009-2e8e3267356c,es,ES,2013-11-29 11:55:08
01e2d927-f937-4ea1-8faf-ce440c92b726,en,ES,-unknown-
e7a5a19f-e021-4b3e-836b-b4572f8d4ffe,en,GB,-unknown-
dd1ec013-2936-41a3-8a32-75da366b1a76,nl,NL,2013-12-02 08:37:47
16044ffe-6afe-417b-97a5-c6186d189c9a,es,ES,-unknown-
996d53c0-ffe8-4479-a762-e5104e21968c,es,ES,-unknown-
4a7e7af3-65bd-40cc-b530-d0d4dd4cae87,nl,NL,-unknown-
3820ce97-0509-455f-b8b6-419b216d52c5,es,ES,-unknown-
1a946fba-9571-4681-af3e-ffaa82d92f37,fr,FR,2014-05-01 09:25:58
aaf8ac3d-0c0b-490f-9771-83a818705056,es,MX,-unknown-
869fb0b8-c056-4b61-b69a-44c803c3f5bf,en,MX,2014-02-24 12:00:54
3550db27-ef26-4f4b-a499-379a2424aa5c,en,ES,-unknown-
32fcb592-e894-49f3-b223-136933075c81,es,ES,-unknown-
f0418dfc-65c1-41a3-9bcc-8397f5491d60,en,GB,-unknown-
394925ae-c82f-466b-a95b-cebc98b10219,es,ES,2014-02-07 12:19:44
542a8b88-328d-4402-a310-8e513e75c58a,en,US,2014-12-17 08:23:15
9553c824-3b5f-41ce-9c8c-e4a233421b19,ko,ES,-unknown-
0b2f72e6-7c1c-41bc-8ac3-9aa08a23d81d,it,ES,-unknown-
8c3d7af7-1a83-4869-a2fe-171408c4d9fa,en,GR,-unknown-
a7956b50-3354-43e0-9bc8-0465984b5c12,es,US,-unknown-
2bab2e1d-ba73-4728-b469-01489ccce4aa,es,ES,-unknown-
9a7b5ae2-59f4-4a41-8a23-bc3f65b5bc98,de,CH,-unknown-
a24c3163-4a2b-4c55-8421-3106aea7d8a5,es,ES,-unknown-
0e6f1002-fe74-4a8d-98cb-efe317930ca5,en,IN,-unknown-
2ce481c6-6143-4eb2-b081-236dc7e503fb,en,GB,2014-01-27 12:11:51
fa955008-9d0f-4af2-a78c-d105fa37dc46,es,ES,-unknown-
2f474c02-6400-43b8-a257-80202e47ea64,es,ES,-unknown-
4713dfb5-efb2-4fd0-b1e7-fe8f583dd60f,es,ES,-unknown-
33709538-69a3-43d7-8be2-105651263477,ru,RU,-unknown-
0559493e-cd9e-4aa5-8b0b-d0abd49520ba,en,IL,-unknown-
97b4e80e-bc62-48e0-a56b-f01b8843ef51,fr,FR,-unknown-
5e309778-f312-4c1b-8031-b289786c55fa,es,ES,-unknown-
e18cb892-e651-4cb3-af48-e4c342805164,en,US,-unknown-
